date,hashtag,mentions,estimated_reach,sentiment_score,top_country
2024-06-12,#sustainability,46398,188615,0.05,Usa
2025-03-12,#sustainability,37546,82171,-0.32,India
2025-04-20,#ai,150330,537412,-0.45,Mexico
2025-02-07,#blockchain,39931,88202,0.33,Spain
2025-01-22,#sustainability,68821,239637,-0.68,Spain
2024-05-29,#machinelearning,188293,1112450,0.69,Brazil
2024-09-15,#aiart,126499,470139,-0.9,Mexico
2024-10-12,#deeplearning,57838,193376,0.34,Canada
2024-06-13,#sustainability,98076,254733,0.36,Spain
2024-06-06,#blockchain,89241,359663,-0.25,Japan
2024-12-03,#sustainability,34409,82775,0.42,South Korea
2024-08-25,#sustainability,169064,578631,0.45,Germany
2025-03-12,#aiart,30897,116107,0.92,Uk
2024-09-03,#machinelearning,119683,575620,-0.5,Egypt
2024-11-15,#deeplearning,114634,465607,-0.79,France
2024-07-11,#sustainability,140695,420137,-0.84,Australia
2025-03-28,#sustainability,169967,952530,0.93,Brazil
2024-10-19,#ai,120332,620236,-0.75,Italy
2024-10-20,#ai,106504,517164,0.76,Uk
2024-12-04,#machinelearning,190450,310826,-0.54,South Korea
2025-01-08,#ai,176661,1029931,0.92,Australia
2024-08-17,#ai,78935,348476,-0.29,Spain
2024-10-02,#ai,71181,147739,0.17,Turkey
2025-05-04,#blockchain,171474,282641,0.04,Mexico
2024-10-07,#blockchain,177194,477466,0.15,Indonesia
2025-03-13,#blockchain,46021,275453,-0.16,Russia
2025-05-07,#machinelearning,162324,487341,0.53,Canada
2025-02-22,#ai,47589,208283,0.23,China
2024-11-20,#ai,139021,795716,-0.16,Turkey
2024-12-02,#machinelearning,199290,488730,0.94,Australia
2024-12-20,#deeplearning,95789,521492,-0.95,Mexico
2024-11-02,#ai,90160,189296,0.79,South Africa
2024-12-04,#machinelearning,33019,118978,0.07,South Korea
2025-02-18,#aiart,42525,218764,0.68,Germany
2025-03-20,#machinelearning,144183,814720,0.06,Usa
2024-07-22,#sustainability,57975,89760,-0.76,Russia
2024-07-10,#machinelearning,144366,662052,0.01,Mexico
2024-10-24,#sustainability,189105,918640,-0.44,India
2025-02-11,#machinelearning,165239,652351,0.61,France
2024-10-19,#machinelearning,134383,365930,-0.94,Spain
2024-08-27,#ai,31000,99179,0.52,China
2024-09-07,#ai,139332,613046,0.01,Egypt
2024-11-16,#ai,1840,10862,0.41,Canada
2025-01-01,#sustainability,168644,409589,-0.6,Japan
2024-07-10,#blockchain,151737,701026,-0.89,Mexico
2024-11-22,#machinelearning,39733,182639,0.41,Brazil
2024-09-04,#blockchain,197610,474722,0.34,Usa
2024-11-28,#machinelearning,109288,467016,0.47,Germany
2025-05-23,#machinelearning,20351,43953,0.79,China
2024-06-05,#ai,72616,341876,0.11,Usa
2024-11-06,#ai,153290,346977,-0.56,Japan
2024-07-18,#blockchain,116573,291981,-0.51,South Africa
2024-08-24,#machinelearning,126659,492159,-0.4,Usa
2024-06-04,#ai,178163,732304,-0.54,Indonesia
2024-12-22,#aiart,52302,301182,0.74,South Korea
2024-08-20,#aiart,32666,109186,-0.79,Indonesia
2024-08-05,#deeplearning,173698,608016,0.29,India
2025-04-15,#machinelearning,90994,517183,0.67,China
2025-01-11,#ai,80063,421719,0.97,Russia
2024-09-10,#sustainability,51593,185110,0.73,Japan
2024-09-06,#ai,191748,357776,-0.49,Germany
2024-08-29,#aiart,90323,376878,-0.2,Russia
2024-09-13,#blockchain,23860,48794,-0.48,Germany
2025-02-12,#ai,23302,43420,-0.17,Indonesia
2025-03-15,#aiart,62970,128598,-0.19,Spain
2025-01-24,#ai,150593,495861,0.44,South Korea
2024-10-07,#machinelearning,162854,803708,0.47,Spain
2024-09-20,#blockchain,50504,243280,-0.68,France
2024-07-23,#blockchain,30597,115356,-0.46,Italy
2025-02-17,#sustainability,168944,638265,-0.6,France
2024-12-04,#deeplearning,111120,195741,0.73,China
2024-10-28,#sustainability,163740,558205,-0.38,Nigeria
2024-07-05,#aiart,44962,81848,-0.06,India
2024-08-24,#aiart,157354,937041,-0.14,Uk
2024-09-11,#sustainability,116573,334996,-0.61,Australia
2024-11-26,#blockchain,32049,101441,-0.27,Usa
2024-11-08,#sustainability,128638,665255,-0.14,Japan
2024-07-01,#blockchain,71106,168907,0.68,Australia
2024-06-30,#sustainability,93788,379542,0.87,Spain
2025-02-27,#aiart,164749,476799,0.26,France
2024-07-12,#ai,139509,266292,-0.39,Canada
2024-10-18,#blockchain,97118,385527,-0.12,Indonesia
2025-02-09,#deeplearning,144047,852359,0.02,Egypt
2025-05-02,#ai,76042,358396,0.64,South Korea
2025-01-25,#aiart,95635,246524,-0.88,Usa
2024-07-09,#machinelearning,154659,836749,0.71,Japan
2025-02-26,#ai,170035,833040,-0.03,Turkey
2025-05-12,#aiart,133252,280649,0.06,Mexico
2025-04-08,#blockchain,34974,124986,-0.03,Nigeria
2024-09-01,#sustainability,148828,697202,0.32,Nigeria
2024-10-28,#aiart,156501,324718,0.77,Spain
2025-01-03,#deeplearning,5891,30920,-0.59,India
2024-07-23,#machinelearning,11071,46698,-0.21,India
2025-03-30,#deeplearning,78832,430812,0.15,Egypt
2024-09-16,#deeplearning,103564,564009,-0.18,Brazil
2024-09-30,#aiart,67125,310015,0.15,Italy
2025-05-10,#aiart,138593,595352,-0.45,Usa
2025-05-24,#deeplearning,35283,143419,0.0,Mexico
2025-03-29,#ai,38353,108038,-0.92,Usa
2024-09-03,#machinelearning,142491,448264,0.0,Mexico
2025-04-09,#deeplearning,117585,329432,0.68,India
2025-05-10,#sustainability,198941,412966,-0.24,Usa
2025-04-23,#sustainability,28363,146116,0.86,Brazil
2025-04-23,#aiart,146820,457297,0.09,France
2024-09-26,#blockchain,8147,26188,-0.25,Spain
2024-06-14,#ai,74199,153850,-0.43,South Africa
2024-10-16,#blockchain,36207,179802,-0.39,Germany
2025-02-20,#sustainability,30095,84614,-0.51,Usa
2024-06-23,#blockchain,184595,741628,-0.4,Spain
2025-05-21,#machinelearning,29367,80882,0.46,Usa
2024-07-16,#aiart,46554,202068,-0.73,India
2025-01-31,#sustainability,91001,151314,0.25,France
2024-12-27,#blockchain,156956,379163,0.53,Uk
2025-02-12,#sustainability,120849,325625,-0.6,France
2024-12-05,#machinelearning,88408,142723,-0.58,Russia
2024-12-23,#deeplearning,58871,201068,0.62,Indonesia
2025-05-18,#blockchain,48110,174305,0.56,South Korea
2024-07-24,#blockchain,123276,402795,-0.58,Germany
2024-06-23,#machinelearning,81246,196197,-0.86,India
2025-02-03,#sustainability,138450,226168,-0.87,Italy
2025-02-15,#aiart,128718,263601,-0.45,Spain
2024-07-09,#deeplearning,138967,818310,0.24,Nigeria
2025-05-16,#sustainability,127140,760504,0.74,India
2025-05-27,#machinelearning,39196,179225,0.73,Spain
2025-02-26,#ai,34559,87936,-0.42,France
2024-06-21,#ai,40076,230170,-0.42,Italy
2025-01-17,#ai,76127,244424,0.9,China
2024-08-14,#aiart,162589,894400,0.35,Uk
2025-01-07,#sustainability,190475,1114131,0.19,Canada
2024-08-27,#blockchain,128121,676654,-0.34,Egypt
2024-09-14,#blockchain,100903,359747,-0.76,Usa
2025-03-24,#ai,60868,275654,0.51,India
2024-07-05,#sustainability,47093,157978,0.36,Mexico
2024-08-24,#aiart,141665,299625,0.17,Indonesia
2025-03-09,#machinelearning,153616,587049,-0.09,Spain
2025-03-21,#ai,57793,267024,0.89,Nigeria
2024-07-24,#machinelearning,9887,57972,0.83,Canada
2024-08-10,#aiart,13507,59035,0.58,Mexico
2025-04-25,#ai,68163,171841,-0.55,Canada
2024-11-16,#aiart,59430,308135,0.32,Usa
2024-06-03,#blockchain,15084,81909,-0.87,South Africa
2024-09-07,#blockchain,134637,688067,0.83,China
2024-12-26,#ai,78512,218049,0.15,France
2025-01-06,#deeplearning,78496,233807,-0.15,Egypt
2025-04-24,#deeplearning,149519,507376,-0.94,Usa
2025-05-15,#blockchain,60700,258892,0.15,South Africa
2025-04-21,#aiart,48432,176863,0.02,Australia
2024-12-28,#aiart,172609,965480,-0.7,Spain
2024-11-06,#sustainability,141806,445581,-0.73,France
2024-10-04,#blockchain,159230,375418,0.95,Germany
2024-09-13,#ai,17245,93559,-0.13,Brazil
2025-02-25,#machinelearning,168580,349238,-0.62,Egypt
2025-04-17,#blockchain,160162,553589,0.61,Canada
2024-12-16,#deeplearning,129139,332245,0.54,South Korea
2024-06-26,#sustainability,170583,347951,0.96,France
2024-09-28,#blockchain,105387,563418,-0.42,India
2024-10-18,#aiart,181790,906103,-0.6,Canada
2025-04-12,#ai,190167,701203,0.12,Uk
2024-12-22,#aiart,83451,132330,0.01,Japan
2025-05-25,#sustainability,14804,28204,-0.94,Germany
2024-09-09,#deeplearning,118589,386540,-0.31,Uk
2025-01-19,#aiart,158401,719584,-0.8,France
2024-09-26,#blockchain,77390,135734,0.55,Brazil
2025-04-05,#aiart,80533,368449,-0.21,Italy
2025-05-18,#machinelearning,192866,1140909,0.74,South Africa
2025-02-15,#aiart,1481,5912,-0.25,France
2024-05-29,#deeplearning,135424,480438,0.05,Japan
2024-12-20,#deeplearning,135174,740946,-0.03,Mexico
2024-10-27,#blockchain,48879,252324,0.41,South Korea
2025-04-07,#aiart,39521,158876,-0.93,China
2024-09-30,#machinelearning,154317,923933,0.76,Italy
2024-10-16,#blockchain,26781,112255,-0.55,Usa
2025-01-09,#deeplearning,182774,391937,0.88,Indonesia
2024-08-18,#deeplearning,102307,508745,-0.78,India
2024-09-15,#machinelearning,105714,411024,-0.12,Russia
2025-01-19,#deeplearning,186909,830510,-0.83,Egypt
2024-09-01,#sustainability,159390,685234,0.13,Japan
2024-12-04,#ai,137305,291562,0.16,Brazil
2025-05-05,#sustainability,195663,404660,0.04,Spain
2024-10-03,#deeplearning,80589,475137,0.72,South Korea
2024-08-18,#deeplearning,98682,334731,-0.29,Turkey
2025-05-04,#machinelearning,79867,334448,0.87,Russia
2025-02-23,#ai,54062,308914,-0.2,Germany
2024-12-16,#sustainability,169047,468463,0.18,Usa
2024-12-30,#sustainability,13721,30081,-0.58,Russia
2025-05-09,#sustainability,76915,165112,-0.99,Brazil
2024-12-10,#aiart,2626,4155,-0.09,Turkey
2025-01-20,#deeplearning,59433,190963,-0.07,Indonesia
2025-02-02,#aiart,114914,213960,-0.59,Brazil
2024-10-26,#blockchain,111891,652436,-0.71,Italy
2024-09-15,#ai,172303,979981,0.49,Turkey
2024-07-19,#deeplearning,130678,626233,-0.58,Usa
2025-02-23,#sustainability,83870,144670,-0.61,Brazil
2025-02-10,#blockchain,130077,223900,0.49,India
2024-10-31,#ai,95448,432929,0.46,Japan
2024-06-24,#sustainability,82903,421496,-0.26,Mexico
2024-08-11,#deeplearning,13593,54146,0.28,China
2024-09-11,#aiart,15991,86713,-0.45,France
2024-06-15,#sustainability,165074,710186,-0.7,Usa
2025-05-03,#sustainability,27372,45099,0.16,Mexico
2025-01-14,#aiart,196353,859680,-0.05,Japan
2025-03-05,#aiart,48553,87337,0.61,Germany
2024-07-03,#sustainability,12992,31896,0.36,Canada
2024-12-12,#ai,59613,253697,-0.36,Mexico
2024-08-07,#deeplearning,104566,452637,0.55,China
2024-10-02,#ai,108710,508212,-0.64,Russia
2024-12-01,#blockchain,91628,338470,0.58,Turkey
2024-08-03,#blockchain,7885,46001,-0.03,Uk
2024-06-03,#machinelearning,35143,64129,0.77,Indonesia
2024-05-30,#machinelearning,109315,524317,0.24,South Korea
2025-02-09,#blockchain,109820,181810,0.87,China
2025-01-25,#deeplearning,175111,686084,0.64,China
2024-06-10,#machinelearning,176126,335467,-0.9,Canada
2025-05-17,#ai,96437,223297,0.54,Uk
2025-01-24,#blockchain,65263,269687,-0.2,Usa
2024-09-05,#aiart,95641,564410,0.84,Mexico
2024-10-05,#ai,167193,902436,0.98,Nigeria
2024-10-20,#aiart,17372,91257,-0.24,Australia
2024-06-24,#machinelearning,138115,209507,-0.54,Japan
2025-02-07,#aiart,155068,918791,0.53,Spain
2025-04-23,#aiart,127922,508171,0.5,France
2025-01-23,#sustainability,97417,214278,0.59,Russia
2024-06-02,#sustainability,91863,409888,-0.66,South Korea
2025-04-05,#machinelearning,125243,693574,0.1,South Korea
2025-01-01,#sustainability,157480,601785,0.58,Russia
2025-02-04,#ai,105820,163462,-0.08,Japan
2024-09-04,#ai,72025,368734,0.09,Mexico
2025-02-24,#aiart,134124,224935,-0.14,Spain
2025-01-04,#aiart,182685,459468,0.11,Turkey
2024-11-11,#machinelearning,35708,213262,-0.65,Russia
2024-11-16,#sustainability,40600,107518,0.59,Turkey
2024-11-16,#blockchain,60641,276615,-0.69,Germany
2024-09-28,#deeplearning,170029,917920,0.97,Uk
2025-01-01,#blockchain,7138,32952,0.95,China
2024-11-15,#machinelearning,27958,151696,0.05,Russia
2024-07-15,#ai,183097,709495,0.19,Canada
2025-02-27,#deeplearning,97114,569924,0.11,Japan
2024-07-08,#machinelearning,118943,284130,-0.17,Uk
2024-06-23,#aiart,89640,471580,-0.42,Italy
2024-12-19,#blockchain,106537,254490,-0.74,India
2024-07-31,#blockchain,153868,756086,0.16,Spain
2024-10-20,#blockchain,121754,392593,0.76,Indonesia
2024-07-26,#machinelearning,176868,525109,0.05,India
2024-06-12,#sustainability,79511,187694,-0.64,France
2024-08-27,#ai,80188,197097,-0.21,Germany
2024-08-14,#aiart,33932,80558,-0.54,Indonesia
2025-04-30,#blockchain,150257,669218,-0.61,Italy
2025-01-28,#machinelearning,57060,158047,0.22,Nigeria
2024-06-24,#blockchain,185878,852253,-0.17,Japan
2024-12-19,#sustainability,79326,391428,0.28,South Korea
2024-08-09,#blockchain,30746,166425,0.26,Brazil
2024-06-12,#sustainability,156389,342798,0.13,France
2025-03-29,#aiart,116042,633303,-0.06,China
2024-06-19,#ai,60059,138802,-0.29,Brazil
2025-03-10,#blockchain,94400,444835,-0.67,Spain
2024-11-21,#aiart,86196,328485,0.92,China
2024-06-09,#blockchain,62434,207162,-0.78,Australia
2024-06-09,#aiart,118091,271081,0.18,Canada
2024-09-28,#machinelearning,123077,690915,-0.86,Italy
2024-05-29,#aiart,73078,313212,0.18,Nigeria
2025-04-29,#deeplearning,75274,435103,-0.53,Indonesia
2024-11-07,#blockchain,147989,508329,0.26,South Africa
2025-03-26,#blockchain,125688,436400,-0.04,Nigeria
2025-04-26,#ai,4963,26022,0.22,South Africa
2024-09-30,#sustainability,65596,109441,-0.64,France
2025-02-15,#aiart,118714,613005,0.77,Canada
2024-09-15,#sustainability,111457,488137,-0.57,Uk
2025-02-19,#sustainability,17365,64315,0.17,Mexico
2024-11-15,#sustainability,104852,253625,0.67,Egypt
2024-11-19,#machinelearning,79720,154881,-0.73,Indonesia
2024-12-24,#aiart,50401,226627,0.15,Indonesia
2025-02-07,#deeplearning,55209,231741,-0.96,South Korea
2024-08-18,#blockchain,115092,410669,-0.14,Japan
2024-12-23,#machinelearning,25173,46644,-0.91,Japan
2025-03-10,#ai,90467,309234,0.46,Egypt
2025-05-09,#deeplearning,25829,82774,-0.2,France
2025-05-06,#machinelearning,132500,464042,0.72,Spain
2024-08-05,#machinelearning,144152,575942,-0.84,Japan
2025-02-13,#sustainability,71723,328462,-0.56,Mexico
2025-01-06,#ai,57819,229339,-0.9,Mexico
2025-04-25,#machinelearning,107476,510023,0.89,Mexico
2025-02-13,#deeplearning,58623,311198,-0.52,France
2025-03-23,#machinelearning,88727,135413,0.48,India
2024-08-21,#blockchain,71342,423111,0.38,Mexico
2024-09-23,#sustainability,75163,212079,-0.9,Egypt
2024-07-07,#deeplearning,197408,801214,0.91,Uk
2025-01-05,#machinelearning,33281,71578,-0.99,India
2025-05-17,#deeplearning,61793,139916,0.93,Turkey
2024-09-16,#blockchain,169160,1008311,0.53,Japan
2024-08-07,#blockchain,108008,328191,0.9,South Korea
2025-02-28,#machinelearning,123674,265959,0.62,Russia
2025-03-04,#blockchain,126929,635090,-0.88,Japan
2025-04-24,#deeplearning,141071,493597,1.0,Mexico
2024-11-04,#machinelearning,127332,201414,-0.34,Spain
2024-06-21,#deeplearning,166092,877931,-0.8,China
2024-09-03,#ai,108631,502273,-0.73,India
2024-10-05,#aiart,67041,112669,0.47,Mexico
2025-03-03,#sustainability,115256,239758,-0.89,Canada
2025-05-13,#sustainability,181707,1038304,-0.59,South Africa
2025-03-04,#ai,39863,127095,0.54,Russia
2025-03-30,#ai,77093,390782,-0.35,Spain
2024-08-24,#aiart,158011,419277,-0.02,China
2024-10-31,#deeplearning,193735,824232,-0.54,Nigeria
2024-12-20,#aiart,152543,571741,0.93,South Korea
2024-07-30,#ai,80154,133925,-0.18,China
2024-12-04,#aiart,111523,534271,0.98,Turkey
2024-11-09,#ai,56341,182467,0.42,India
2024-10-31,#blockchain,12267,55155,0.04,Germany
2024-12-11,#blockchain,188736,417323,0.29,Nigeria
2025-05-10,#aiart,1673,4066,0.83,China
2024-08-13,#sustainability,183088,685458,0.96,Japan
2024-08-25,#deeplearning,15048,49345,-0.66,South Korea
2025-05-23,#aiart,2274,8259,-0.66,South Korea
2025-03-13,#blockchain,63523,249847,0.69,Australia
2025-01-10,#machinelearning,126657,258647,0.1,Usa
2024-10-25,#machinelearning,171147,281696,0.22,Uk
2025-03-18,#machinelearning,73072,424334,1.0,Usa
2024-08-07,#ai,185147,541195,-0.02,France
2025-02-23,#sustainability,164862,935265,0.23,France
2024-07-26,#ai,59485,116745,0.09,Spain
2024-07-02,#ai,71559,179724,-0.3,Uk
2024-06-22,#sustainability,180314,583755,0.95,Germany
2024-12-21,#deeplearning,18698,86994,0.97,China
2024-12-30,#blockchain,64210,228565,-0.91,Indonesia
2025-01-12,#sustainability,24892,40736,-0.33,Usa
2025-02-25,#sustainability,180415,891363,-0.54,Egypt
2024-09-05,#sustainability,113165,382121,0.48,Brazil
2025-02-27,#aiart,58476,98565,-0.4,Spain
2024-09-06,#machinelearning,178967,1044570,0.51,Italy
2024-09-01,#machinelearning,93077,537475,0.31,Mexico
2025-05-23,#blockchain,138049,230557,-0.19,Germany
2024-06-15,#ai,105317,329191,0.1,China
2024-09-12,#sustainability,199344,763862,0.33,Brazil
2025-03-04,#deeplearning,170800,602620,-0.34,France
2025-01-16,#aiart,23709,125083,-0.21,India
2025-05-13,#ai,126372,748374,-0.6,China
2024-11-29,#ai,3607,13853,-0.9,Brazil
2025-02-09,#blockchain,181571,900184,-0.34,Spain
2025-01-03,#machinelearning,45878,100366,-0.19,South Korea
2025-03-05,#ai,107462,216184,0.66,Canada
2024-12-18,#sustainability,120361,228138,-0.35,Russia
2024-08-08,#blockchain,136376,604768,0.12,Mexico
2025-02-01,#machinelearning,173497,859923,-0.05,China
2024-07-23,#blockchain,8002,46902,-0.81,Brazil
2024-09-18,#deeplearning,158900,261822,0.45,Germany
2024-06-16,#aiart,160637,716559,0.36,South Korea
2024-10-31,#machinelearning,2760,16541,-0.49,China
2024-12-11,#blockchain,110678,472791,0.32,France
2024-10-23,#aiart,53533,129069,-0.83,India
2025-01-21,#sustainability,89719,382677,0.15,Spain
2024-12-08,#deeplearning,13754,21047,-0.31,Nigeria
2025-05-18,#deeplearning,25238,113848,-0.38,China
2025-01-25,#ai,114479,317049,0.92,France
2025-03-01,#deeplearning,145083,519609,-0.72,India
2024-07-02,#blockchain,15402,38530,-0.4,Usa
2024-10-02,#machinelearning,98034,203583,-0.91,Germany
2024-07-25,#ai,61046,259949,-0.21,China
2025-02-23,#deeplearning,12470,42431,-0.48,South Africa
2024-09-16,#ai,69570,257712,-0.06,Mexico
2024-07-04,#sustainability,36847,133374,0.36,Spain
2025-03-31,#machinelearning,104944,275651,-0.59,France
2025-03-08,#machinelearning,32810,137371,-0.87,South Korea
2024-10-06,#aiart,171568,711590,-0.89,Brazil
2025-01-02,#blockchain,128137,314969,-0.0,Canada
2024-06-03,#ai,91132,228750,-0.53,Spain
2024-12-06,#deeplearning,43096,173382,-0.93,Spain
2025-05-18,#ai,54251,218988,-0.71,Mexico
2024-11-30,#aiart,52166,263350,-0.79,Egypt
2025-02-21,#deeplearning,189742,1055672,-0.64,Indonesia
2025-03-10,#sustainability,111604,556469,-0.12,South Korea
2024-06-15,#sustainability,192179,869096,-0.71,Germany
2024-05-31,#deeplearning,27990,137726,0.37,Egypt
2025-01-20,#machinelearning,103981,176475,0.87,Brazil
2025-01-30,#blockchain,98145,498090,-0.31,India
2025-01-09,#blockchain,63510,266005,-0.61,Brazil
2025-01-10,#sustainability,107105,203226,0.69,Turkey
2024-09-15,#deeplearning,8314,32737,0.06,Brazil
2025-01-17,#blockchain,146841,286973,0.94,Canada
2025-01-04,#ai,101641,562120,0.55,Japan
2025-02-28,#machinelearning,151259,591904,-0.21,Brazil
2025-04-12,#blockchain,66692,386354,0.87,Spain
2024-06-14,#ai,114531,233537,-0.18,Turkey
2025-01-19,#sustainability,115821,544787,0.31,India
2025-03-03,#aiart,11250,40007,-0.5,Brazil
2024-08-30,#blockchain,93319,178208,0.15,Germany
2024-11-27,#aiart,63316,148445,-0.19,Italy
2025-01-04,#machinelearning,94162,301366,0.61,Japan
2025-05-03,#sustainability,59194,312146,0.31,Canada
2024-11-27,#sustainability,59639,320870,0.57,Uk
2024-06-03,#aiart,169331,434302,-0.5,China
2024-06-25,#machinelearning,108884,568152,0.48,Russia
2025-04-07,#sustainability,184470,625332,-0.07,Mexico
2025-05-19,#ai,52717,307477,-0.46,Usa
2024-09-25,#ai,34854,167914,-0.43,Spain
2025-01-24,#aiart,106239,223245,0.5,Russia
2024-08-27,#deeplearning,93227,186178,-0.98,Brazil
2024-07-08,#blockchain,43559,122433,0.75,Brazil
2024-09-12,#sustainability,90757,350197,0.74,South Africa
2025-04-04,#blockchain,22216,132267,0.78,China
2024-10-09,#sustainability,50059,109055,-0.18,Nigeria
2024-07-22,#aiart,24083,72601,0.92,Uk
2024-12-29,#sustainability,157037,425917,-0.24,China
2024-06-30,#blockchain,143774,235763,0.79,Japan
2025-04-27,#machinelearning,191999,489858,-0.4,Turkey
2024-08-14,#deeplearning,106033,527166,-0.67,South Korea
2025-04-10,#blockchain,95613,193580,-0.17,Japan
2025-04-25,#aiart,154012,670831,-0.31,Australia
2025-05-23,#sustainability,186092,470002,-0.27,India
2025-04-13,#aiart,5269,21516,-0.16,Russia
2024-12-04,#machinelearning,62429,150607,0.03,Usa
2025-05-20,#deeplearning,119809,180833,0.86,Uk
2024-06-11,#blockchain,138603,524413,-0.44,India
2024-10-09,#machinelearning,171195,852781,-0.76,Russia
2025-04-13,#blockchain,192414,1150012,-0.09,Germany
2024-11-27,#machinelearning,61852,219637,0.31,Uk
2024-11-04,#deeplearning,29385,102876,0.7,Germany
2025-01-14,#sustainability,58263,231021,-0.7,Mexico
2024-11-11,#machinelearning,151918,821415,-0.23,South Korea
2024-06-19,#sustainability,13068,57308,-0.02,Mexico
2025-03-26,#machinelearning,9607,32956,0.45,Turkey
