Post_Date,Hashtag,Likes,Views,Shares
2023-10-27,#fashion,106942,3850575,86204
2023-10-27,#fitness,296458,6503790,126754
2023-10-27,#gaming,430486,4117819,52313
2023-10-27,#tech,150828,18921,7751
2023-10-28,#education,713660,5688752,131027
2023-10-28,#fitness,106179,4357287,4262
2023-10-28,#gaming,449979,737720,95027
2023-10-28,#music,265886,7324569,96026
2023-10-29,#challenge,129002,6897885,131260
2023-10-29,#comedy,128441,4370709,38915
2023-10-29,#fashion,71562,4410251,5400
2023-10-29,#gaming,253501,2139489,29122
2023-10-29,#tech,108676,4316751,86682
2023-10-30,#challenge,465257,5946225,75012
2023-10-30,#dance,437148,6997140,114631
2023-10-30,#fashion,422057,1390945,94191
2023-10-30,#fitness,217585,2706714,40079
2023-10-30,#music,183308,1623564,11709
2023-10-30,#viral,1144601,10109326,183909
2023-10-31,#challenge,203055,653382,29290
2023-10-31,#comedy,122051,609587,77324
2023-10-31,#dance,9364,2858575,19588
2023-10-31,#education,880995,10811096,228974
2023-10-31,#gaming,385486,4907102,132259
2023-10-31,#music,247755,6629119,161760
2023-11-01,#challenge,770158,5252440,129028
2023-11-01,#comedy,301571,4323,81786
2023-11-01,#fitness,458526,818282,74074
2023-11-01,#tech,271763,4937731,20030
2023-11-02,#challenge,221957,209672,65127
2023-11-02,#fashion,314928,2780097,38702
2023-11-02,#fitness,164787,453593,60691
2023-11-02,#gaming,450371,576289,11973
2023-11-02,#tech,87132,4508915,11145
2023-11-03,#fashion,316805,2286322,99649
2023-11-03,#fitness,131670,4019882,67263
2023-11-03,#music,86602,1210794,90843
2023-11-03,#viral,37887,4879682,25829
2023-11-04,#comedy,103244,1194963,46147
2023-11-04,#dance,64998,516351,8340
2023-11-04,#fitness,239815,4127405,25258
2023-11-04,#viral,359589,1737131,16428
2023-11-05,#challenge,226317,1613975,155974
2023-11-05,#comedy,272497,3736164,47905
2023-11-05,#dance,486228,2352184,59382
2023-11-05,#education,300566,495496,97031
2023-11-05,#fashion,130736,2829354,42112
2023-11-06,#challenge,160622,1927040,93396
2023-11-06,#dance,213478,1807869,90965
2023-11-06,#fashion,205837,2884482,18884
2023-11-06,#fitness,291659,3714148,27722
2023-11-06,#gaming,304395,4608473,4335
2023-11-06,#music,609576,3967055,175430
2023-11-06,#tech,467832,576763,41087
2023-11-06,#viral,241425,3994554,99422
2023-11-07,#challenge,367246,3458941,48482
2023-11-07,#dance,74624,2212857,24137
2023-11-07,#education,149927,1876306,65747
2023-11-07,#fashion,421309,4704505,114959
2023-11-07,#gaming,286139,4286813,99445
2023-11-07,#viral,802220,587469,85195
2023-11-08,#music,109954,2150898,6366
2023-11-08,#tech,439842,2130392,98469
2023-11-09,#challenge,426856,3508583,29746
2023-11-09,#fitness,343350,276967,55422
2023-11-09,#gaming,368767,3375757,14499
2023-11-10,#challenge,74005,4311581,74174
2023-11-10,#dance,539181,4608685,90415
2023-11-10,#fashion,329931,1525908,54223
2023-11-10,#gaming,413617,3630952,89862
2023-11-10,#music,429372,1170696,49207
2023-11-10,#viral,429333,3519149,72079
2023-11-11,#fitness,673168,9125632,94691
2023-11-11,#gaming,113356,4172105,15475
2023-11-11,#music,365576,3010484,82001
2023-11-11,#viral,181331,3427187,86148
2023-11-12,#challenge,107545,7938088,114737
2023-11-12,#comedy,479812,1618175,23146
2023-11-12,#education,487566,3269522,24836
2023-11-12,#music,367530,7051067,119725
2023-11-13,#comedy,64486,1733587,7705
2023-11-13,#dance,145744,2259900,42773
2023-11-13,#music,472372,1550445,85121
2023-11-13,#viral,457773,1591371,5808
2023-11-14,#challenge,153027,3479279,85441
2023-11-14,#comedy,658014,12531538,211935
2023-11-14,#dance,546817,9467253,91268
2023-11-14,#education,82891,67164,40568
2023-11-14,#fashion,425490,3058341,24075
2023-11-14,#fitness,78744,1659996,84042
2023-11-14,#tech,10393,2478731,40195
2023-11-15,#fitness,36775,1543219,22461
2023-11-15,#gaming,226583,4180692,1936
2023-11-15,#music,752018,3751133,22013
2023-11-15,#tech,463074,1263445,99903
2023-11-15,#viral,201598,3339745,407
2023-11-16,#challenge,102658,3278174,57093
2023-11-16,#comedy,24702,2162864,14264
2023-11-16,#dance,753898,5720548,97073
2023-11-16,#gaming,242144,2759298,27139
2023-11-16,#viral,404283,3848863,78130
2023-11-17,#challenge,197149,7469751,73057
2023-11-17,#comedy,11456,4250935,50483
2023-11-17,#dance,465297,320720,36253
2023-11-17,#education,255416,3373468,34814
2023-11-17,#fitness,1577656,12320279,228080
2023-11-17,#viral,448573,2664697,15378
2023-11-18,#challenge,473393,2775253,74569
2023-11-18,#comedy,71751,4859049,85452
2023-11-18,#dance,161617,3984173,68404
2023-11-18,#education,492596,4741399,228597
2023-11-18,#fitness,618281,5626194,70315
2023-11-18,#gaming,12582,4913774,38213
2023-11-18,#music,876849,4843451,99330
2023-11-18,#tech,485559,4379236,59926
2023-11-18,#viral,98704,1804365,83620
2023-11-19,#challenge,157721,3096154,32538
2023-11-19,#dance,66428,3690550,21959
2023-11-19,#education,626727,2045823,145443
2023-11-19,#fitness,473087,4424982,70529
2023-11-19,#viral,356699,3708594,58539
2023-11-20,#challenge,17521,597344,66825
2023-11-20,#comedy,38120,3512498,22702
2023-11-20,#education,420250,1159351,27287
2023-11-20,#fashion,187730,3136069,22089
2023-11-20,#fitness,445534,979236,44401
2023-11-20,#tech,43035,1093553,52724
2023-11-21,#comedy,55663,4239953,86769
2023-11-21,#dance,85754,3148221,68644
2023-11-21,#fashion,692519,4015676,223925
2023-11-22,#challenge,259700,1876071,34498
2023-11-22,#comedy,272930,3523284,96467
2023-11-22,#dance,359231,2809035,78623
2023-11-22,#education,4846,2471057,85128
2023-11-22,#viral,174512,31602,12580
2023-11-23,#challenge,235851,1062762,32368
2023-11-23,#comedy,116237,4691343,22544
2023-11-23,#dance,502441,6451989,139039
2023-11-23,#music,74495,494177,51341
2023-11-23,#tech,476460,4018134,96568
2023-11-23,#viral,53294,1705105,74926
2023-11-24,#challenge,52138,2793453,49038
2023-11-24,#dance,323173,2888178,11546
2023-11-24,#education,332384,5267679,69733
2023-11-24,#fashion,277525,4398635,1448
2023-11-24,#fitness,488840,142287,88711
2023-11-24,#gaming,316119,323133,92969
2023-11-25,#challenge,295012,6183342,132354
2023-11-25,#dance,69386,3697978,12584
2023-11-25,#fashion,111973,2801638,60593
2023-11-25,#fitness,391217,4256166,1492
2023-11-25,#viral,402527,2514127,19990
2023-11-26,#education,38904,870453,71532
2023-11-26,#fashion,594549,3367226,89101
2023-11-26,#music,661170,11256827,252330
2023-11-27,#challenge,198784,2167670,96952
2023-11-27,#comedy,341376,6909389,118316
2023-11-27,#education,67157,2243003,46609
2023-11-27,#fashion,483665,489971,131715
2023-11-27,#fitness,699519,1909654,136598
2023-11-27,#music,36274,2126429,51278
2023-11-27,#tech,263255,1022617,32265
2023-11-28,#comedy,206432,106972,65280
2023-11-28,#gaming,845192,2343287,160857
2023-11-28,#music,262719,4914449,19486
2023-11-28,#viral,105103,28185,37939
2023-11-29,#education,449035,3691613,59140
2023-11-29,#fitness,243400,1742308,13662
2023-11-29,#gaming,124089,589546,14148
2023-11-29,#viral,491782,1831119,86681
2023-11-30,#challenge,545702,1493231,86649
2023-11-30,#education,346461,5529349,58292
2023-11-30,#fashion,459877,635257,99368
2023-11-30,#gaming,454154,10462261,90968
2023-11-30,#tech,1551923,10066404,244960
2023-11-30,#viral,419814,3850711,14656
2023-12-01,#challenge,6461,4856083,96437
2023-12-01,#comedy,158177,2092377,72216
2023-12-01,#dance,8669,1661537,88291
2023-12-01,#fitness,443977,1270114,12624
2023-12-01,#music,48060,1122719,58549
2023-12-01,#viral,457624,519114,31292
2023-12-02,#challenge,241725,1826169,85264
2023-12-02,#fitness,684733,5387690,150659
2023-12-02,#tech,117226,4056382,18306
2023-12-02,#viral,488558,1956334,101103
2023-12-03,#challenge,19494,543708,13359
2023-12-03,#education,278112,468457,72079
2023-12-03,#fashion,406358,939082,86675
2023-12-03,#fitness,106027,80333,74544
2023-12-03,#gaming,304294,946358,25948
2023-12-03,#viral,160022,4243476,73527
2023-12-04,#challenge,308206,5525858,65894
2023-12-04,#comedy,224190,2996914,62603
2023-12-04,#fashion,480028,172200,66136
2023-12-04,#gaming,253431,1085496,33825
2023-12-04,#tech,313649,3741009,63218
2023-12-04,#viral,91832,1368185,54213
2023-12-05,#education,687693,5687624,95422
2023-12-05,#fashion,1024333,5023591,255219
2023-12-05,#fitness,290597,5047898,135987
2023-12-05,#gaming,212596,1142030,72334
2023-12-05,#tech,172273,4435720,26466
2023-12-06,#comedy,492019,836115,57301
2023-12-06,#gaming,392520,4245823,5760
2023-12-06,#viral,650736,4214873,103222
2023-12-07,#challenge,36572,2314668,67108
2023-12-07,#fashion,386330,884253,81443
2023-12-08,#challenge,65941,2827457,46483
2023-12-08,#comedy,334281,3679806,103211
2023-12-08,#dance,538016,929925,42737
2023-12-08,#fashion,282621,2543173,50109
2023-12-08,#fitness,19099,2701054,6791
2023-12-09,#challenge,325960,282212,23903
2023-12-09,#comedy,156255,631719,51939
2023-12-09,#dance,502832,5725828,87173
2023-12-09,#fitness,235389,36859,7241
2023-12-09,#gaming,315259,4170208,26019
2023-12-09,#music,223788,2229517,28338
2023-12-09,#tech,163409,2481313,29625
2023-12-10,#challenge,193211,3634651,91421
2023-12-10,#dance,334810,4694065,58512
2023-12-10,#gaming,287394,7818857,180204
2023-12-10,#music,406344,3809385,48563
2023-12-10,#tech,576339,5109293,71089
2023-12-10,#viral,245628,3021490,5788
2023-12-11,#challenge,378662,5140214,165002
2023-12-11,#fashion,358102,2969591,26688
2023-12-11,#fitness,221432,4221129,27097
2023-12-11,#tech,411605,4738286,87411
2023-12-11,#viral,586643,5320865,188267
2023-12-12,#comedy,575313,4370997,31783
2023-12-12,#dance,446784,10060261,164273
2023-12-12,#fitness,189339,2533284,96463
2023-12-12,#gaming,132150,3053227,49242
2023-12-13,#challenge,65081,1150787,31527
2023-12-13,#education,458831,4726108,19832
2023-12-13,#gaming,274271,272327,56073
2023-12-13,#music,312624,856528,35540
2023-12-13,#tech,600181,7423421,165024
2023-12-14,#comedy,582137,7355353,112825
2023-12-14,#dance,33232,3605698,26198
2023-12-14,#music,714291,3750465,184143
2023-12-15,#comedy,288436,3239663,94297
2023-12-15,#dance,739034,6555941,130200
2023-12-15,#fashion,295293,469793,29190
2023-12-15,#fitness,384052,3600545,151974
2023-12-15,#viral,223622,3011767,99894
2023-12-16,#challenge,133930,3267055,81976
2023-12-16,#education,84559,3203657,58387
2023-12-16,#fitness,406384,7193956,59780
2023-12-16,#viral,62626,2529356,51604
2023-12-17,#challenge,438998,4521597,99103
2023-12-17,#comedy,432865,4874267,34178
2023-12-17,#fashion,397430,3233160,48054
2023-12-17,#tech,235226,69325,34520
2023-12-17,#viral,298194,1650594,1467
2023-12-18,#comedy,42987,1421076,468
2023-12-18,#fitness,450936,2584947,97710
2023-12-18,#music,34013,919348,38438
2023-12-19,#comedy,659519,2907620,54602
2023-12-19,#education,560454,1858066,49847
2023-12-19,#fashion,437954,864256,60063
2023-12-19,#tech,856672,7043749,100721
2023-12-19,#viral,161409,2936409,1809
2023-12-20,#challenge,342870,821533,79554
2023-12-20,#fashion,718290,5547445,130554
2023-12-20,#music,32761,2101712,87377
2023-12-20,#tech,405570,5267897,37784
2023-12-20,#viral,652072,9505334,121718
2023-12-21,#challenge,613641,7478269,100114
2023-12-21,#comedy,444894,2288394,71248
2023-12-21,#dance,107786,2169060,69766
2023-12-21,#fitness,727980,5498869,15995
2023-12-21,#gaming,28385,890622,91934
2023-12-21,#tech,355599,4153069,67741
2023-12-22,#challenge,341563,849631,84777
2023-12-22,#dance,354205,3236693,98081
2023-12-22,#music,357123,1889541,24263
2023-12-22,#viral,416040,4397362,26255
2023-12-23,#comedy,147696,3467552,27597
2023-12-23,#dance,75036,4291403,34142
2023-12-23,#education,112069,2699566,76606
2023-12-23,#fitness,145807,2393584,92401
2023-12-23,#gaming,264695,4400045,92687
2023-12-23,#viral,83816,2075933,4897
2023-12-24,#challenge,882180,9454124,111388
2023-12-24,#dance,911164,2944616,138791
2023-12-24,#fashion,663491,4036297,45730
2023-12-24,#gaming,803906,2390131,121348
2023-12-24,#music,384754,4136937,68003
2023-12-24,#tech,69051,285407,12083
2023-12-25,#music,64875,3594748,4109
2023-12-25,#tech,608781,4397447,54687
2023-12-25,#viral,754851,5410446,116135
2023-12-26,#challenge,474568,2291491,83894
2023-12-26,#comedy,62611,46451,79389
2023-12-26,#dance,315712,1430779,1000
2023-12-26,#fashion,353334,189735,84368
2023-12-26,#fitness,64478,1779047,18103
2023-12-26,#gaming,464385,489667,79535
2023-12-26,#music,251802,4461089,50220
2023-12-26,#tech,120094,2434680,59075
2023-12-27,#fashion,382429,3268300,74538
2023-12-27,#viral,536209,8061786,26578
2023-12-28,#challenge,407996,2040652,11598
2023-12-28,#dance,404702,3469085,36285
2023-12-28,#fashion,127327,1530621,89084
2023-12-28,#fitness,667321,5162389,93429
2023-12-28,#gaming,346393,8588857,65737
2023-12-28,#tech,87215,4221248,17939
2023-12-29,#comedy,384718,215435,41860
2023-12-29,#dance,371407,3878327,153985
2023-12-29,#fashion,305095,3959547,29410
2023-12-29,#fitness,464720,4487563,58373
2023-12-29,#gaming,895408,2603177,12821
2023-12-29,#tech,586266,7006270,114160
2023-12-30,#comedy,1281799,6717499,96861
2023-12-30,#dance,492078,4022326,128105
2023-12-30,#education,427509,4025654,7469
2023-12-30,#fitness,87676,4883378,14621
2023-12-30,#gaming,384714,2551247,36284
2023-12-30,#viral,256361,3746244,87201
